Time,vehicle_local_positionax,vehicle_local_positionay,vehicle_local_positionaz,timestamp_ms,vehicle_local_positiontimestamp_sample,vehicle_local_positionvx,vehicle_local_positionvy,vehicle_local_positionvz,vehicle_local_positionx,vehicle_local_positiony,vehicle_local_positionz,vehicle_local_position_setpointacceleration00,vehicle_local_position_setpointacceleration01,vehicle_local_position_setpointacceleration02,vehicle_local_position_setpointvx,vehicle_local_position_setpointvy,vehicle_local_position_setpointvz,vehicle_local_position_setpointx,vehicle_local_position_setpointy,vehicle_local_position_setpointz
43.4 sec,-0.00801541666666667,0.009261125,-0.0647665833333333,353428,353428000,0.0141003333333333,0.121018916666667,1.40188241666667,4.17680775,21.80551575,-9.78693870833333,-0.0513380833333333,0.140774083333333,-0.462881083333333,-0.0317012916666667,0.041421,1.4051875,4.13621991666667,21.6531130416667,-9.88175120833333
43.5 sec,-0.0108946153846154,0.0399556923076923,-0.0121631538461538,353528,353528000,0.0126158461538462,0.124705615384615,1.398837,4.17905976923077,21.8171846923077,-9.64037292307692,-0.0511617692307692,0.140793538461538,-0.437593230769231,-0.033189,0.0480286923076923,1.40862269230769,4.13690546153846,21.6717377692308,-9.73175023076923
43.6 sec,-0.0209356666666667,0.050469625,0.0169862916666667,353628,353628000,0.0113569166666667,0.128828041666667,1.40014633333333,4.18116466666667,21.830625,-9.49133983333333,-0.0533444166666667,0.137927875,-0.4386495,-0.0345375,0.0529520833333333,1.409590625,4.137590125,21.690363,-9.58174920833333
43.7 sec,0.0270729230769231,0.047684,0.00360669230769231,353728,353728000,0.0102836153846154,0.133534692307692,1.40049492307692,4.18312415384615,21.8452192307692,-9.34166938461539,-0.0565443846153846,0.132060615384615,-0.438882769230769,-0.0357476923076923,0.0567788461538462,1.40992115384615,4.13827546153846,21.7089856923077,-9.43174823076923
43.8 sec,-0.00817061538461538,0.0362156538461538,-0.00827307692307692,353828,353828000,0.00873207692307692,0.138023653846154,1.40098246153846,4.18489534615385,21.8599638846154,-9.19456519230769,-0.0564440769230769,0.126971807692308,-0.464034769230769,-0.0368168461538462,0.0594260769230769,1.40404869230769,4.13892084615385,21.7265182307692,-9.2905165
43.9 sec,-0.01195425,0.00734725,0.005001,353928,353928000,0.00700925,0.141725,1.402736,4.186481,21.87470075,-9.04976575,-0.05551825,0.12668975,-0.426577,-0.037646,0.06379525,1.4150195,4.13963425,21.74585475,-9.13474625
44 sec,0.00712645833333333,0.0158037916666667,0.0667025,354028,354028000,0.0058625,0.145631958333333,1.40839133333333,4.18788370833333,21.8911665,-8.90130720833333,-0.0572973333333333,0.119152916666667,-0.429918625,-0.038312875,0.066194,1.419562,4.14033470833333,21.76484625,-8.98174520833333
44.1 sec,-0.00973961538461539,0.0229751538461538,0.0163542307692308,354128,354128000,0.00511538461538462,0.149724538461538,1.41329607692308,4.18908523076923,21.9089782307692,-8.750117,-0.0600720769230769,0.109637692307692,-0.454672230769231,-0.0388025384615385,0.0669605384615385,1.41837276923077,4.14102123076923,21.7834630769231,-8.83174423076923
44.2 sec,-0.0233945,0.0118470416666667,-0.0420950416666667,354228,354228000,0.00397525,0.15236675,1.413594875,4.19012083333333,21.9265709166667,-8.60096558333333,-0.0601502916666667,0.106856375,-0.4534275,-0.0391358333333333,0.06793975,1.419222375,4.14170691666667,21.802086,-8.68174320833333
44.3 sec,0.0131972307692308,0.0239463846153846,0.00013946153846154,354328,354328000,0.00262669230769231,0.153869153846154,1.412393,4.19098307692308,21.943633,-8.45464907692308,-0.0593822307692308,0.104713538461538,-0.43432,-0.0393034615384615,0.0694179230769231,1.42290684615385,4.14239246153846,21.8207040769231,-8.53174223076923
44.4 sec,0.0248687083333333,0.0186178333333333,-0.00993545833333333,354428,354428000,0.00219529166666667,0.154755041666667,1.41537525,4.19236316666667,21.9600452916667,-8.305684125,-0.0632808333333333,0.105176416666667,-0.441916458333333,-0.039963,0.0715145,1.42394291666667,4.1430795,21.83932225,-8.38174120833333
44.5 sec,-0.0336501538461539,0.0187781538461538,-0.020949,354528,354528000,0.00257030769230769,0.155710923076923,1.41644746153846,4.19407630769231,21.9759491538462,-8.15587176923077,-0.0669657692307692,0.104842153846154,-0.445868076923077,-0.040938,0.0740923846153846,1.42413230769231,4.14376623076923,21.8579398461538,-8.23174023076923
44.6 sec,-0.0213657307692308,9.50000000000083e-06,-0.0401283461538462,354628,354628000,0.00271730769230769,0.155539384615385,1.41608176923077,4.19561215384615,21.9916356153846,-8.00827907692308,-0.0703103461538462,0.106779423076923,-0.469877115384615,-0.0417831538461538,0.0758451538461538,1.41777157692308,4.14441257692308,21.8754690384615,-8.0905085
44.7 sec,-0.02392,0.00203875,-0.00438225,354728,354728000,0.002826,0.15526475,1.41559625,4.1969185,22.00717825,-7.8628555,-0.073774,0.11151875,-0.4260595,-0.04234775,0.07944875,1.42811675,4.145124,21.8948055,-7.934739
44.8 sec,-0.0326257083333333,0.00452904166666667,0.0539990416666667,354828,354828000,0.001265375,0.155756791666667,1.41963691666667,4.19777116666667,22.0232292083333,-7.71541408333333,-0.069082625,0.111196875,-0.4186825,-0.0424936666666667,0.082244375,1.433675875,4.14582291666667,21.913799625,-7.781739
44.9 sec,-0.024218,0.019243,0.0021956923076923,354928,354928000,-0.000977846153846154,0.157482384615385,1.42346746153846,4.19811623076923,22.039724,-7.56637507692308,-0.0660693076923077,0.106488846153846,-0.429645769230769,-0.0421704615384615,0.0842630769230769,1.43463630769231,4.14650846153846,21.9324209230769,-7.631739
45 sec,0.0134817916666667,0.0318391666666667,-0.0254786666666667,355028,355028000,-0.00141179166666667,0.160307666666667,1.4240895,4.19827575,22.0562112916667,-7.41885720833333,-0.0707035,0.07660625,-0.619412833333333,-0.0417020833333333,0.085456375,1.43205945833333,4.147193125,21.951026,-7.481831625
45.1 sec,-0.010228,-0.00960461538461539,-0.591409692307692,355128,355128000,-0.00215507692307692,0.161185230769231,1.39109315384615,4.198402,22.0726778461538,-7.27446430769231,-0.0688506153846154,0.0492561538461538,-0.983566230769231,-0.0413073076923077,0.0837100769230769,1.39976530769231,4.14787,21.9694006153846,-7.33386676923077
45.2 sec,-0.0372474166666667,-0.039307375,-1.07413525,355228,355228000,-0.00417379166666667,0.160331208333333,1.30292525,4.19771791666667,22.0892301666667,-7.13306941666667,-0.0633415,0.024442,-1.04087566666667,-0.0402363333333333,0.0792878333333333,1.33580220833333,4.14852995833333,21.9873234166667,-7.190970375
45.3 sec,-0.00277430769230769,-0.0601468461538462,-1.00019361538462,355328,355328000,-0.00626630769230769,0.156680615384615,1.19858630769231,4.19645461538462,22.1055267692308,-7.00119823076923,-0.0597524615384615,0.00909623076923077,-0.898850538461538,-0.0386956923076923,0.0728854615384615,1.266402,4.14916407692308,22.0045614615385,-7.05539946153846
45.4 sec,0.013479625,-0.0663685,-0.78442175,355428,355428000,-0.00726520833333333,0.151097416666667,1.110249625,4.19522316666667,22.1212168333333,-6.88052029166667,-0.0586684583333333,-0.00018825,-0.76913975,-0.0372406666666667,0.0655141666666667,1.20238716666667,4.14977258333333,22.02105775,-6.92680583333333
45.5 sec,0.00894669230769231,-0.0861975384615385,-0.649657615384615,355528,355528000,-0.00773076923076923,0.143416230769231,1.04155015384615,4.19413784615385,22.1360702307692,-6.76993530769231,-0.0578735384615385,-0.00274046153846154,-0.688105230769231,-0.0359728461538462,0.0576538461538462,1.14317646153846,4.15034992307692,22.0366813076923,-6.80559192307692
45.6 sec,0.020781125,-0.0847307916666667,-0.533830166666667,355628,355628000,-0.00747929166666667,0.133891791666667,0.98547525,4.193473125,22.149463125,-6.66269525,-0.0597460833333333,-0.000142875,-0.656512083333333,-0.0351394583333333,0.0502645416666667,1.08326691666667,4.15089708333333,22.05147175,-6.690961375
45.7 sec,-0.0191243076923077,-0.0743721538461539,-0.541555615384615,355728,355728000,-0.00751546153846154,0.124917769230769,0.932738230769231,4.19308961538461,22.1615407692308,-6.56023938461538,-0.0584716923076923,-0.00144061538461538,-0.634291923076923,-0.0346056923076923,0.0432417692307692,1.02413207692308,4.15141115384615,22.0653541538462,-6.58318584615385
45.8 sec,0.0231129166666667,-0.0729345,-0.529438875,355828,355828000,-0.00705841666666667,0.117120041666667,0.881510125,4.19271170833333,22.1729104583333,-6.46470154166667,-0.061266625,-0.00540654166666667,-0.603713666666667,-0.0341072083333333,0.0360944166666667,0.968796875,4.151894,22.0783965416667,-6.48145566666667
45.9 sec,0.00780384615384615,-0.0680735384615385,-0.493231615384615,355928,355928000,-0.00646107692307692,0.109542076923077,0.833716615384615,4.19235169230769,22.1836193846154,-6.37622223076923,-0.0631398461538461,-0.00890107692307692,-0.571458153846154,-0.033657,0.0287116923076923,0.917318461538462,4.15234438461538,22.0905306923077,-6.38596976923077
46 sec,0.00957615384615385,-0.0836260769230769,-0.460143923076923,356028,356028000,-0.00553396153846154,0.101199807692308,0.789186230769231,4.19227138461538,22.1929668461538,-6.29031342307692,-0.0661637692307692,-0.00775796153846154,-0.563472538461538,-0.0335045,0.0217200769230769,0.863918,4.15273965384615,22.1011771153846,-6.30113711538462
46.1 sec,0.0051725,-0.08346525,-0.46385625,356128,356128000,-0.004155,0.0934895,0.7460505,4.19238475,22.20131,-6.20825425,-0.0704035,-0.00977425,-0.54169425,-0.03356125,0.01501,0.81505325,4.153143,22.112007,-6.21322525
46.2 sec,0.00400279166666667,-0.0749295833333333,-0.43109975,356228,356228000,-0.00387591666666667,0.08495125,0.704031125,4.192514625,22.209038125,-6.13200470833333,-0.0696682916666667,-0.00950025,-0.515660791666667,-0.0336651666666667,0.00802095833333333,0.769187416666667,4.153505625,22.1217592916667,-6.132071
46.3 sec,-0.00425969230769231,-0.04681,-0.417687153846154,356328,356328000,-0.00406338461538462,0.0781576923076923,0.663941461538462,4.19255746153846,22.2162669230769,-6.06145776923077,-0.0698317692307692,0.0390102307692308,-0.487772538461539,-0.0337183076923077,0.00428815384615385,0.726147384615385,4.15382807692308,22.1305239230769,-6.05761292307692
46.4 sec,-0.00513383333333333,-0.034795375,-0.356639541666667,356428,356428000,-0.00500916666666667,0.07300125,0.6267075,4.1913185,22.2234921666667,-5.99259416666667,-0.063200625,0.0449112916666667,-0.474127791666667,-0.0323512916666667,0.00237641666666667,0.683034291666667,4.15413120833333,22.1389397916667,-5.98753279166667
46.5 sec,0.00389815384615385,-0.0450125384615385,-0.382558307692308,356528,356528000,-0.00563884615384615,0.0713015384615385,0.589859615384615,4.18935484615385,22.2307168461538,-5.92703615384615,-0.0607488461538462,0.0232013076923077,-0.458191846153846,-0.0303066923076923,-0.000563230769230769,0.641287769230769,4.15442407692308,22.1470230769231,-5.921933
46.6 sec,-0.002048125,-0.0125533333333333,-0.367255541666667,356628,356628000,-0.00592325,0.0699051666666667,0.554124625,4.1876195,22.2377967083333,-5.866418625,-0.058773125,0.00969908333333333,-0.43562425,-0.028536125,-0.00446104166666667,0.602986708333333,4.154705375,22.154704,-5.86022458333333
46.7 sec,0.00694230769230769,-0.0298792307692308,-0.319463923076923,356728,356728000,-0.00599853846153846,0.0674052307692308,0.520886307692308,4.186242,22.2446855384615,-5.81091030769231,-0.0565780769230769,0.00668584615384615,-0.409931461538462,-0.0271391538461538,-0.00883153846153846,0.568114384615385,4.15497023076923,22.1619105384615,-5.80249423076923
46.8 sec,0.0277898076923077,-0.0366025769230769,-0.307965807692308,356828,356828000,-0.0055045,0.0619855769230769,0.491056653846154,4.18478626923077,22.2487919615385,-5.75648880769231,-0.0577809615384615,0.0149764615384615,-0.407051269230769,-0.0256887692307692,-0.0110961923076923,0.5319345,4.15520546153846,22.1682788461538,-5.75134176923077
46.9 sec,0.02580725,-0.022268,-0.32793775,356928,356928000,-0.0043335,0.05638125,0.4612885,4.18344425,22.2513025,-5.704387,-0.317717,0.07981275,-0.40112625,-0.03419925,-0.00826575,0.49932,4.15519175,22.174949,-5.69843275
47 sec,-0.100486541666667,0.0112877916666667,-0.348883958333333,357028,357028000,-0.009455625,0.0532399583333333,0.428687333333333,4.18223529166667,22.253851,-5.65665920833333,-0.755333541666667,0.103254833333333,-0.383964291666667,-0.0776798333333333,-0.00259441666666667,0.468755833333333,4.15271975,22.18157325,-5.64964970833333
47.1 sec,-0.443710692307692,0.0353814615384615,-0.355338846153846,357128,357128000,-0.0360246153846154,0.0537263846153846,0.392688230769231,4.17977492307692,22.2570425384615,-5.61386861538462,-1.22457538461538,0.104302461538462,-0.347857,-0.167209769230769,0.00309715384615385,0.439695384615385,4.14377061538462,22.1883066153846,-5.60507892307692
47.2 sec,-0.811205083333333,0.0394280416666667,-0.382626208333333,357228,357228000,-0.0976326666666667,0.0571793333333333,0.355940625,4.17337158333333,22.2607780833333,-5.57291995833333,-1.66422270833333,0.106403791666667,-0.232074416666667,-0.295484208333333,0.00828733333333333,0.4112475,4.12578133333333,22.1950434166667,-5.56462558333333
47.3 sec,-1.25843223076923,0.0374366153846154,-0.267195230769231,357328,357328000,-0.203451769230769,0.0614386923076923,0.325502692307692,4.15853046153846,22.2652425384615,-5.53503830769231,-2.08595538461538,0.106104,-0.169229769230769,-0.465757846153846,0.0134136153846154,0.388897307692308,4.09440684615385,22.2019587692308,-5.52711753846154
47.4 sec,-1.65410716666667,0.052482875,-0.287770291666667,357428,357428000,-0.348841416666667,0.065708875,0.29678025,4.13166133333333,22.2704437083333,-5.5009675,-2.51072729166667,0.103134833333333,-0.119018666666667,-0.673744041666667,0.0181622083333333,0.369602041666667,4.04742791666667,22.20910675,-5.49171308333333
47.5 sec,-2.01908992307692,0.0495156153846154,-0.347716461538462,357528,357528000,-0.534422538461538,0.0692350769230769,0.264514,4.08765376923077,22.2763771538462,-5.47131846153846,-2.93784846153846,0.104328230769231,-0.0434266153846154,-0.920715692307692,0.0224193076923077,0.352603307692308,3.98039230769231,22.2164903076923,-5.45857292307692
47.6 sec,-2.38326979166667,0.0179404583333333,-0.380348,357628,357628000,-0.752023125,0.07230275,0.230836125,4.02682929166667,22.2817685833333,-5.44136041666667,-3.37345241666667,0.108445291666667,0.0314364583333333,-1.20388670833333,0.0273527916666667,0.333348083333333,3.89218029166667,22.2240695833333,-5.42755825
47.7 sec,-2.62015807692308,0.0296574615384615,-0.311439923076923,357728,357728000,-1.00158346153846,0.0757005384615385,0.197654923076923,3.94293353846154,22.2871001538462,-5.41340653846154,-3.50269930769231,0.082928,0.106670384615385,-1.50729823076923,0.0316918461538462,0.314028307692308,3.77897146153846,22.2318311538462,-5.398832
47.8 sec,-2.75696279166667,0.0491558333333333,-0.140396916666667,357828,357828000,-1.27023329166667,0.0794392916666667,0.177174375,3.83341754166667,22.2931833333333,-5.38982470833333,-3.5421885,0.067561625,0.143443125,-1.80841866666667,0.0335364166666667,0.297222,3.64267216666667,22.2395904166667,-5.37218641666667
47.9 sec,-2.76953261538462,0.0481623076923077,-0.0892709230769231,357928,357928000,-1.54635676923077,0.0820666153846154,0.16739,3.69463323076923,22.3000819230769,-5.36968546153846,-3.58227907692308,0.0599313846153846,0.1437,-2.10263430769231,0.0337902307692308,0.281921615384615,3.48165223076923,22.2472584615385,-5.34766561538462
48 sec,-2.72166970833333,0.025962,-0.122153125,358028,358028000,-1.81767570833333,0.0826077916666667,0.159213208333333,3.53347645833333,22.3067185416667,-5.346967875,-3.651423125,0.0578616666666667,0.118767625,-2.39410145833333,0.0338813333333333,0.26230275,3.29855595833333,22.2548019166667,-5.32506120833333
48.1 sec,-2.67045353846154,0.0118573846153846,-0.181576153846154,358128,358128000,-2.08349761538462,0.0820245384615385,0.145625307692308,3.34618461538462,22.3132415384615,-5.324186,-3.71908269230769,0.0541042307692308,0.105435846153846,-2.68102653846154,0.0335822307692308,0.240786307692308,3.09182430769231,22.2621978461538,-5.30444753846154
48.2 sec,-2.61236825,-0.0237361666666667,-0.174613833333333,358228,358228000,-2.3441115,0.0800562916666667,0.127954875,3.13200558333333,22.320002125,-5.30520325,-3.53706341666667,0.0558069166666667,0.1160345,-2.95208404166667,0.0326682083333333,0.221416041666667,2.86391708333333,22.26943325,-5.28562125
48.3 sec,-2.41159623076923,-0.0276235384615385,-0.0300418461538461,358328,358328000,-2.59288476923077,0.0786547692307692,0.120995692307692,2.88939715384615,22.3269797692308,-5.28996969230769,-3.21750146153846,0.0534486153846154,0.0913731538461538,-3.18901415384615,0.0313599230769231,0.204021923076923,2.61384115384615,22.2765250769231,-5.268605
48.4 sec,-2.1278805,0.00754575,0.0157760416666667,358428,358428000,-2.81901770833333,0.078530375,0.124211083333333,2.62476941666667,22.3350105833333,-5.27271104166667,-2.891805875,0.044732375,0.008876125,-3.39148370833333,0.0289222083333333,0.182978166666667,2.34596845833333,22.2834847916667,-5.25324575
48.5 sec,-1.76642261538462,0.00619353846153846,0.0336911538461538,358528,358528000,-3.01163615384615,0.0786240769230769,0.124969384615385,2.33826553846154,22.3436971538462,-5.25441692307692,-2.57806976923077,0.0354360769230769,0.116384923076923,-3.55769984615385,0.025677,0.166618230769231,2.06043315384615,22.2903292307692,-5.23943546153846
48.6 sec,-1.3542755,0.02366875,0.14907375,358628,358628000,-3.16512833333333,0.0787935833333333,0.140111916666667,2.03389104166667,22.35236175,-5.23700316666667,-2.28390904166667,0.0243019166666667,0.0819600416666667,-3.68971716666667,0.0222392916666667,0.159944666666667,1.76141654166667,22.2970558333333,-5.22610554166667
48.7 sec,-1.03084530769231,0.00224961538461538,0.101161538461538,358728,358728000,-3.28199269230769,0.0783024615384615,0.154367076923077,1.71420923076923,22.360828,-5.21957669230769,-1.97842876923077,0.016654,0.00397553846153846,-3.78738261538462,0.0187646923076923,0.155271846153846,1.44917992307692,22.3036742307692,-5.21278738461538
48.8 sec,-0.718516208333333,-0.0376356666666667,0.0208395,358828,358828000,-3.36944420833333,0.0758020416666667,0.160632791666667,1.383063,22.367426625,-5.20000579166667,-1.65703495833333,0.0187213333333333,-0.055059375,-3.852120625,0.0168367083333333,0.148062708333333,1.12801791666667,22.3101655416667,-5.199482375
48.9 sec,-0.407922923076923,-0.0416593846153846,-0.0391976153846154,358928,358928000,-3.42508707692308,0.0716906153846154,0.160270692307692,1.04332992307692,22.3727925384615,-5.17979638461538,-1.32926061538462,0.0233868461538462,-0.0939196153846154,-3.88298038461538,0.0158366923076923,0.139816153846154,0.798743076923077,22.3165285384615,-5.18617453846154
49 sec,-0.0744508333333333,-0.0341099166666667,-0.0675994583333333,359028,359028000,-3.45111208333333,0.0679352916666667,0.156065666666667,0.6993865,22.3781465833333,-5.16097883333333,-0.995896541666667,0.023227375,-0.114432416666667,-3.88177216666667,0.014604125,0.132534833333333,0.465827083333333,22.3227461666667,-5.17294008333333
49.1 sec,0.163351153846154,-0.0304039230769231,-0.0933676153846154,359128,359128000,-3.44465884615385,0.0648453076923077,0.150020923076923,0.354308615384615,22.3836477692308,-5.14389069230769,-0.653479153846154,0.022083,-0.122784307692308,-3.846358,0.0129644615384615,0.126520153846154,0.131143076923077,22.3288089230769,-5.15978569230769
49.2 sec,0.5179075,-0.0145533333333333,-0.056361125,359228,359228000,-3.41059325,0.0617079166666667,0.1445305,0.00745000000000001,22.3879467083333,-5.12597166666667,-0.290462041666667,0.0241326666666667,-0.138480083333333,-3.77454379166667,0.0122007083333333,0.119193916666667,-0.201330291666667,22.334703,-5.146771
49.3 sec,0.849690384615385,-0.0105257692307692,-0.0608633846153846,359328,359328000,-3.34383738461538,0.0590907692307692,0.138607615384615,-0.33603,22.391609,-5.10817653846154,0.0808209230769231,0.0222406153846154,-0.154350692307692,-3.66554476923077,0.0117549230769231,0.111475615384615,-0.529592615384615,22.3404268461538,-5.13388676923077
49.4 sec,1.16634258333333,0.00473383333333333,-0.024662875,359428,359428000,-3.2478555,0.0564925,0.134811166666667,-0.670714666666667,22.3955185416667,-5.09192779166667,0.465506541666667,0.0217738333333333,-0.1748575,-3.523085875,0.010777375,0.104758666666667,-0.849558666666667,22.3459547916667,-5.12120104166667
49.5 sec,1.46652492307692,-0.00369046153846154,0.0121501538461538,359528,359528000,-3.11698915384615,0.0544911538461538,0.134983153846154,-0.992426461538462,22.39978,-5.07713646153846,0.852659923076923,0.018908,-0.208541153846154,-3.34378976923077,0.00913646153846154,0.0988731538461538,-1.15751123076923,22.3512707692308,-5.10874807692308
49.6 sec,1.80318579166667,-0.0365830416666667,-0.0437767083333333,359628,359628000,-2.957348125,0.0515117083333333,0.134738458333333,-1.30551108333333,22.401908125,-5.05991475,1.27471004166667,0.024906375,-0.254201916666667,-3.123149,0.00919670833333333,0.0899173333333333,-1.45039054166667,22.3563710416667,-5.09656766666667
49.7 sec,2.17915715384615,-0.000395461538461536,-0.107655153846154,359728,359728000,-2.76466,0.0488963076923077,0.129053538461538,-1.60268130769231,22.402895,-5.04201715384615,1.69928592307692,0.0271100769230769,-0.289135923076923,-2.85958053846154,0.00998092307692308,0.0794363076923077,-1.72448084615385,22.3612476923077,-5.084666
49.8 sec,2.40501645833333,0.0144650833333333,-0.106725541666667,359828,359828000,-2.53950395833333,0.0474372083333333,0.117372208333333,-1.87756616666667,22.4044951666667,-5.02629083333333,1.50998441666667,0.0251855,-0.300735958333333,-2.58830479166667,0.00986608333333333,0.069824375,-1.97742908333333,22.36588975,-5.073131875
49.9 sec,2.42919,0.00847146153846154,-0.0532335384615385,359928,359928000,-2.29736807692308,0.0464346923076923,0.111911615384615,-2.12548776923077,22.4068933076923,-5.01304923076923,1.08683130769231,0.0210164615384615,-0.336073923076923,-2.35001384615385,0.00861784615384615,0.0608842307692308,-2.20826161538462,22.3702552307692,-5.06211961538462
50 sec,2.17498479166667,-0.00990866666666667,-0.168517875,360028,360028000,-2.07223654166667,0.0446434166666667,0.105633958333333,-2.358268125,22.407495875,-4.99721516666667,0.886183375,-0.157858375,-0.380608458333333,-2.139616875,0.00388058333333333,0.0476695416666667,-2.4209825,22.3742603333333,-5.05173891666667
50.1 sec,1.82362269230769,-0.105556230769231,-0.311134461538462,360128,360128000,-1.88182684615385,0.0371868461538462,0.0835003846153846,-2.57251230769231,22.4071016923077,-4.98162984615385,0.936345153846154,-0.559981692307692,-0.359764307692308,-1.93906384615385,-0.0322316923076923,0.0336240769230769,-2.61705730769231,22.3761089230769,-5.04205907692308
50.2 sec,1.56831675,-0.369807583333333,-0.324408291666667,360228,360228000,-1.72061720833333,0.0121740416666667,0.05293575,-2.766596125,22.406193125,-4.97021870833333,1.053807875,-1.01626216666667,-0.28837775,-1.741787625,-0.110108833333333,0.0229702083333333,-2.796426125,22.372555375,-5.03312116666667
50.3 sec,1.54567030769231,-0.790566461538462,-0.268096,360328,360328000,-1.57049315384615,-0.047362,0.0243185384615385,-2.94069453846154,22.4021111538462,-4.96353792307692,1.15160715384615,-1.469633,-0.205098230769231,-1.54524969230769,-0.236350692307692,0.0161996153846154,-2.95789107692308,22.3590021538462,-5.02497584615385
50.4 sec,1.62912425,-1.21458591666667,-0.2246485,360428,360428000,-1.41807475,-0.147121083333333,0.00292229166666667,-3.10150333333333,22.391166375,-4.95693741666667,1.23673241666667,-1.92100066666667,-0.149857375,-1.34446579166667,-0.407063875,0.00871825,-3.10191033333333,22.332306625,-5.01760795833333
50.5 sec,1.68468261538462,-1.66387607692308,-0.242677153846154,360528,360528000,-1.25792330769231,-0.291706692307692,-0.0168073076923077,-3.24658615384615,22.3681804615385,-4.95092546153846,1.30421892307692,-2.37857707692308,-0.100172615384615,-1.14035946153846,-0.625354307692308,0.000967384615384615,-3.226707,22.2872786923077,-5.01109784615385
50.6 sec,1.71716941666667,-2.01902241666667,-0.277392041666667,360628,360628000,-1.09160629166667,-0.475288583333333,-0.0403167916666667,-3.37342970833333,22.3297870833333,-4.94861783333333,1.362317375,-2.83613358333333,-0.0210644583333333,-0.938065916666667,-0.882373458333333,-0.00382858333333333,-3.33244233333333,22.2225955416667,-5.005452
50.7 sec,1.70535746153846,-2.26315238461538,-0.147677153846154,360728,360728000,-0.923408230769231,-0.693613230769231,-0.0617281538461538,-3.480077,22.2707411538462,-4.95058776923077,1.41601992307692,-2.64136092307692,0.0680750769230769,-0.742029923076923,-1.13735161538462,-0.00501246153846154,-3.41613438461538,22.1377389230769,-5.00083007692308
50.8 sec,1.6553125,-2.2427035,0.096265125,360828,360828000,-0.758718166666667,-0.920575958333333,-0.0601951666666667,-3.57082879166667,22.1928053333333,-4.951538375,1.43682220833333,-2.32399970833333,0.061808,-0.548940166666667,-1.36066529166667,-0.007830625,-3.482651,22.0354965,-4.99699420833333
50.9 sec,1.56895923076923,-1.98170369230769,0.0964931538461538,360928,360928000,-0.599199,-1.13113007692308,-0.048031,-3.64413207692308,22.0933585384615,-4.95105784615385,1.17586776923077,-1.980967,0.0027606923076923,-0.377098692307692,-1.54525030769231,-0.0127369230769231,-3.53284407692308,21.9174082307692,-4.99393015384615
51 sec,1.42236995833333,-1.57993608333333,0.0863500833333333,361028,361028000,-0.447829708333333,-1.308881625,-0.036644625,-3.70090891666667,21.9746762083333,-4.95108020833333,0.818526708333333,-1.74066620833333,-0.056514875,-0.239958958333333,-1.69131983333333,-0.01773425,-3.570852375,21.7876265,-4.99154216666667
51.1 sec,1.128041,-1.32691284615385,-0.0439543076923077,361128,361128000,-0.319251615384615,-1.45114561538462,-0.0333070769230769,-3.74149907692308,21.8386402307692,-4.95178230769231,0.461387461538462,-2.05235484615385,-0.0864864615384615,-0.142961153846154,-1.83161284615385,-0.0227041538461538,-3.59908261538462,21.6464986153846,-4.98985569230769
51.2 sec,0.796234666666667,-1.27206520833333,-0.0649512916666667,361228,361228000,-0.223174875,-1.57688154166667,-0.0399862083333333,-3.77176870833333,21.6892225833333,-4.9495935,0.120304708333333,-2.52069475,-0.004958875,-0.0807324583333333,-1.9961985,-0.02605175,-3.62125991666667,21.4933418333333,-4.98861691666667
51.3 sec,0.380965307692308,-1.51901192307692,-0.108328230769231,361328,361328000,-0.166575692307692,-1.71437146153846,-0.0480621538461538,-3.79394561538462,21.5258453076923,-4.94690984615385,-0.209550692307692,-2.96936638461538,0.0407199230769231,-0.0556552307692308,-2.19515446153846,-0.0277064615384615,-3.63985353846154,21.3241713846154,-4.987479
51.4 sec,0.05239675,-1.90621729166667,-0.146405583333333,361428,361428000,-0.144896291666667,-1.88551245833333,-0.061085375,-3.81147208333333,21.34738125,-4.94704825,-0.261779791666667,-3.378830625,0.101553541666667,-0.05344775,-2.4258515,-0.026382375,-3.657566125,21.1376900416667,-4.986339125
51.5 sec,-0.133875461538462,-2.27495807692308,-0.102986769230769,361528,361528000,-0.151273615384615,-2.09725946153846,-0.0721102307692308,-3.82739730769231,21.1487588461538,-4.95044930769231,-0.20585,-3.65579423076923,0.170441923076923,-0.0568843846153846,-2.68845438461538,-0.0218595384615385,-3.67529338461538,20.9294055384615,-4.98519869230769
51.6 sec,-0.153038923076923,-2.50557526923077,0.0478141153846154,361628,361628000,-0.167350192307692,-2.33874442307692,-0.0725018076923077,-3.84406015384615,20.9264645,-4.95267861538461,-0.160591807692308,-3.67127003846154,0.194265230769231,-0.0586291153846154,-2.93029084615385,-0.018619,-3.6920855,20.7133083846154,-4.98412992307692
51.7 sec,-0.129145,-2.5927815,0.08748525,361728,361728000,-0.181792,-2.5948185,-0.064195,-3.86179775,20.67948125,-4.95421475,-0.11560725,-3.7256975,0.18073075,-0.05965125,-3.22007925,-0.01602075,-3.7106985,20.450576,-4.98295875
51.8 sec,-0.0786154583333333,-2.5655975,0.0371703333333333,361828,361828000,-0.18995525,-2.853491375,-0.0551890833333333,-3.880303,20.40661,-4.95626516666667,-0.094479875,-3.651134875,0.1650005,-0.0585247083333333,-3.495426125,-0.0129834583333333,-3.72893158333333,20.1691653333333,-4.98181970833333
